pre,post,weight
20162,33439,2
20162,33694,2
20162,34110,3
20162,34372,4
20162,34681,4
20162,35680,2
20162,35889,2
20162,37431,7
20162,37925,1
20162,38542,2
20162,39620,9
20162,50287,2
20162,55627,3
20162,76637,4
20162,202892,3
20162,523921,11
20162,529031,5
20162,530085,5
20162,534040,1
20182,10001,59
20182,10100,1
20182,10283,15
20182,10297,10
20182,10584,2
20182,10867,10
20182,10887,15
20182,10923,25
20182,10995,10
20182,11017,1
20182,11137,29
20182,11397,1
20182,11405,2
20182,11677,19
20182,11727,13
20182,11826,19
20182,12041,11
20182,12215,1
20182,12255,2
20182,12395,8
20182,12419,1
20182,12507,15
20182,12628,1
20182,12870,31
20182,12951,66
20182,13122,26
20182,14465,1
20182,16128,2
20182,16445,1
20182,16628,1
20182,16659,89
20182,16870,1
20182,16930,1
20182,17364,2
20182,17551,1
20182,18189,2
20182,18672,5
20182,18929,4
20182,18977,2
20182,19034,7
20182,19146,6
20182,19229,6
20182,19249,4
20182,19260,4
20182,19463,2
20182,19543,3
20182,19549,2
20182,19589,1
20182,19608,6
20182,19634,1
20182,19756,2
20182,19842,3
20182,20047,9
20182,20103,7
20182,20162,4
20182,20269,2
20182,20334,2
20182,20471,2
20182,20535,1
20182,20542,1
20182,20584,4
20182,20694,8
20182,20749,5
20182,21045,8
20182,21318,1
20182,21562,1
20182,21703,9
20182,21769,8
20182,21862,4
20182,21899,1
20182,22218,3
20182,22261,9
20182,22677,5
20182,23112,1
20182,23392,3
20182,23497,6
20182,23590,3
20182,23878,11
20182,24118,3
20182,24187,2
20182,24268,1
20182,24401,5
20182,24800,5
20182,25253,4
20182,25267,1
20182,25316,2
20182,25497,1
20182,25511,5
20182,25584,2
20182,26147,4
20182,26393,2
20182,26730,3
20182,26915,8
20182,27471,1
20182,27566,5
20182,27620,4
20182,28003,3
20182,28044,2
20182,28741,5
20182,28871,4
20182,29014,6
20182,29183,2
20182,29216,7
20182,29287,5
20182,29391,5
20182,29598,1
20182,29873,2
20182,29986,4
20182,30207,4
20182,30883,4
20182,30938,2
20182,31257,1
20182,31784,2
20182,31964,8
20182,31988,2
20182,32507,4
20182,33185,2
20182,33396,6
20182,33439,2
20182,33694,2
20182,34110,2
20182,34372,3
20182,34681,1
20182,35680,4
20182,35838,2
20182,35889,5
20182,37431,3
20182,38542,3
20182,39620,1
20182,50287,1
20182,55627,1
20182,76637,5
20182,202892,3
20182,522405,1
20182,523921,13
20182,529031,5
20182,530085,7
20182,530850,1
20240,10010,41
20240,10091,3
20240,10100,2
20240,10145,4
20240,10147,29
20240,10173,17
20240,10228,12
20240,10257,3
20240,10263,6
20240,10361,9
20240,10417,31
20240,10609,9
20240,10780,6
20240,10992,5
20240,11018,2
20240,11187,2
20240,11191,3
20240,11498,6
20240,11697,19
20240,11826,1
20240,11895,5
20240,12275,20
20240,12395,2
20240,12427,73
20240,13132,7
20240,13726,9
20240,13764,10
20240,14030,3
20240,14102,6
20240,15804,5
20240,15994,1
20240,16482,1
20240,16904,1
20240,17059,7
20240,17478,4
20240,17774,9
20240,17775,6
20240,17880,3
20240,17990,12
20240,18478,1
20240,18739,4
20240,18900,5
20240,18907,1
20240,18936,12
20240,19658,2
20240,19787,6
20240,19830,7
20240,19911,1
20240,20329,8
20240,20799,4
20240,21299,2
20240,21342,5
20240,21361,10
20240,22253,6
20240,22557,6
20240,22772,2
20240,23202,2
20240,23247,4
20240,23349,3
20240,23550,3
20240,23665,6
20240,23919,4
20240,24308,2
20240,24410,3
20240,24568,12
20240,24605,7
20240,24840,2
20240,25027,4
20240,25136,1
20240,25209,4
20240,25524,1
20240,25572,1
20240,25854,3
20240,26416,1
20240,26528,2
20240,27399,1
20240,27716,4
20240,27796,2
20240,28011,1
20240,28188,2
20240,29702,2
20240,29753,8
20240,29815,7
20240,29955,2
20240,30512,6
20240,30895,1
20240,31563,5
20240,33406,2
20240,33965,2
20240,34051,1
20240,34407,3
20240,34655,2
20240,40811,1
20240,41097,5
20240,65991,1
20240,71157,1
20240,81112,2
20240,95241,7
20240,100103,21
20240,111903,1
20240,112292,6
20240,129687,2
20240,134521,5
20240,514481,1
20240,514670,2
20240,515971,8
20240,516152,1
20240,517078,15
20240,517079,3
20240,517819,10
20240,518731,7
20240,519387,2
20240,520764,2
20240,521115,1
20240,522472,2
20240,523564,63
20240,524375,2
20240,524753,1
20240,525844,1
20240,526286,2
20240,527690,1
20240,531014,7
20240,531898,30
20240,532839,1
20240,533895,4
20240,536444,3
20240,555383,8
20240,588414,3
20269,10001,53
20269,10100,2
20269,10283,39
20269,10297,7
20269,10432,1
20269,10584,4
20269,10867,1
20269,10923,39
20269,10995,8
20269,11017,8
20269,11108,1
20269,11133,1
20269,11137,16
20269,11405,1
20269,11435,2
20269,11507,1
20269,11677,28
20269,11727,7
20269,11826,23
20269,11883,4
20269,12041,7
20269,12275,2
20269,12419,1
20269,12444,2
20269,12507,2
20269,12628,6
20269,12870,36
20269,12951,64
20269,13111,1
20269,13122,17
20269,13648,4
20269,14112,1
20269,15861,1
20269,16445,3
20269,16628,2
20269,16659,75
20269,17054,2
20269,17551,6
20269,17860,1
20269,18672,6
20269,18687,4
20269,18929,1
20269,19034,3
20269,19146,3
20269,19229,5
20269,19249,3
20269,19463,1
20269,19589,3
20269,19608,9
20269,19756,2
20269,19842,2
20269,20047,7
20269,20103,11
20269,20162,4
20269,20182,4
20269,20334,3
20269,20471,3
20269,20535,15
20269,20584,1
20269,20694,2
20269,21045,5
20269,21165,1
20269,21287,1
20269,21318,1
20269,21562,3
20269,21703,3
20269,21769,4
20269,21808,7
20269,21862,10
20269,21899,2
20269,22194,2
20269,22218,3
20269,22261,3
20269,22677,2
20269,22966,1
20269,23112,11
20269,23497,5
20269,23590,5
20269,23878,8
20269,24118,2
20269,24187,6
20269,24268,10
20269,24401,1
20269,24800,2
20269,25253,2
20269,25316,1
20269,25497,4
20269,26393,4
20269,26730,4
20269,26915,1
20269,27471,4
20269,27566,2
20269,28003,4
20269,28044,4
20269,28390,1
20269,28871,1
20269,29014,2
20269,29183,3
20269,29216,4
20269,29287,4
20269,29391,2
20269,29598,3
20269,29859,1
20269,29873,2
20269,29986,1
20269,30041,1
20269,30207,3
20269,30883,5
20269,31257,2
20269,31964,10
20269,31988,1
20269,33185,5
20269,33396,2
20269,33439,1
20269,33694,1
20269,34110,1
20269,34372,3
20269,34681,6
20269,35632,2
20269,35680,1
20269,35838,1
20269,35889,5
20269,37431,1
20269,37925,1
20269,38542,1
20269,50287,1
20269,55627,3
20269,76637,1
20269,87956,4
20269,202892,5
20269,523921,19
20269,527408,2
20269,527694,2
20269,529031,9
20269,530085,4
20269,530850,1
20269,534040,4
20280,10360,4
20280,10868,6
20280,10975,178
20280,11066,27
20280,11199,1
20280,11233,24
20280,11405,6
20280,12278,2
20280,12724,104
20280,14002,1
20280,48716,1
20280,512118,1
20280,532909,2
20282,10001,35
20282,10106,30
20282,10117,35
20282,10146,43
20282,10283,4
20282,10297,6
20282,10480,4
20282,10584,5
20282,10887,2
20282,10923,16
20282,10995,2
20282,11137,109
20282,11397,3
20282,11440,6
20282,11677,20
20282,11883,2
20282,11887,2
20282,12110,6
20282,12215,19
20282,12255,3
20282,12870,2
20282,13122,25
20282,13794,31
20282,13825,6
20282,14055,1
20282,14861,2
20282,15414,1
20282,15665,13
20282,15815,19
20282,15861,3
20282,16138,3
20282,16459,39
20282,16475,3
20282,16659,6
20282,16930,4
20282,17054,1
20282,17065,10
20282,17266,1
20282,17284,8
20282,17548,2
20282,17908,2
20282,17987,1
20282,18090,4
20282,18127,1
20282,18189,4
20282,18745,3
20282,18977,1
20282,19420,1
20282,19454,46
20282,19543,6
20282,19550,2
20282,19794,2
20282,19951,28
20282,19954,6
20282,20016,5
20282,20338,13
20282,20399,4
20282,20588,12
20282,20673,2
20282,20808,6
20282,20917,2
20282,21225,3
20282,21287,2
20282,21336,2
20282,21548,8
20282,21641,4
20282,21804,3
20282,22034,3
20282,22194,3
20282,22309,3
20282,22328,5
20282,22847,1
20282,22966,1
20282,22975,3
20282,23392,4
20282,23792,5
20282,23929,3
20282,24338,8
20282,25584,2
20282,26112,3
20282,26373,1
20282,27620,1
20282,28945,1
20282,29563,7
20282,29859,3
20282,30480,1
20282,30803,7
20282,30883,1
20282,31262,2
20282,31784,4
20282,33474,3
20282,36717,1
20282,38065,5
20282,40800,1
20282,85544,10
20282,513691,3
20282,514764,11
20282,523921,12
20282,527408,2
20282,527699,13
20282,529031,1
20282,530085,18
20282,531983,13
20282,531985,20
20282,534040,7
20329,10010,36
20329,10091,3
20329,10100,2
20329,10145,12
20329,10147,13
20329,10173,18
20329,10228,2
20329,10263,8
20329,10361,17
20329,10417,15
20329,10448,3
20329,10609,7
20329,10641,1
20329,10780,5
20329,10992,1
20329,11018,4
20329,11118,1
20329,11187,1
20329,11191,2
20329,11252,2
20329,11498,6
20329,11507,2
20329,11677,2
20329,11697,14
20329,11826,2
20329,11895,2
20329,12275,23
20329,12384,2
20329,12395,3
20329,12427,58
20329,13132,3
20329,13726,10
20329,13764,3
20329,14030,2
20329,14102,6
20329,15804,12
20329,16482,3
20329,16904,1
20329,17059,7
20329,17653,1
20329,17774,7
20329,17775,5
20329,17990,9
20329,18900,6
20329,18907,1
20329,18936,3
20329,19787,3
20329,19830,2
20329,19911,1
20329,20143,2
20329,20240,5
20329,20572,3
20329,20799,3
20329,21026,2
20329,21299,3
20329,21342,5
20329,21361,1
20329,22253,9
20329,22557,6
20329,22620,1
20329,23202,4
20329,23247,3
20329,23349,7
20329,23665,2
20329,23919,1
20329,24308,5
20329,24568,6
20329,24605,3
20329,24840,2
20329,25136,2
20329,25209,3
20329,25286,4
20329,25524,7
20329,25572,1
20329,25575,4
20329,25854,2
20329,26528,5
20329,27023,2
20329,27355,3
20329,27399,3
20329,27796,1
20329,28188,6
20329,29319,2
20329,29702,2
20329,29753,4
20329,29815,2
20329,29955,4
20329,30194,5
20329,30895,1
20329,31105,6
20329,31563,1
20329,32223,4
20329,32237,1
20329,32737,7
20329,33303,5
20329,33406,2
20329,34051,2
20329,34407,5
20329,34655,1
20329,35294,2
20329,40811,4
20329,40841,1
20329,41097,1
20329,42082,1
20329,71157,1
20329,89545,1
20329,95241,8
20329,100103,5
20329,111903,2
20329,112292,4
20329,129687,3
20329,134521,4
20329,511914,1
20329,514670,4
20329,515971,8
20329,516909,1
20329,517078,1
20329,517079,4
20329,517426,1
20329,517819,18
20329,518731,5
20329,519392,1
20329,519650,2
20329,520764,15
20329,521115,6
20329,521627,12
20329,523564,39
20329,524366,1
20329,525844,2
20329,527690,6
20329,529811,1
20329,531014,1
20329,531898,23
20329,533895,3
20329,536444,2
20329,555383,9
20329,588414,2
20334,10001,14
20334,10146,1
20334,10283,42
20334,10297,18
20334,10432,1
20334,10584,9
20334,10867,25
20334,10887,8
20334,10923,10
20334,10995,2
20334,11017,4
20334,11137,29
20334,11367,2
20334,11435,1
20334,11526,2
20334,11579,1
20334,11677,14
20334,11727,5
20334,11826,13
20334,11883,3
20334,12041,10
20334,12255,2
20334,12275,2
20334,12507,9
20334,12628,1
20334,12870,29
20334,12951,53
20334,13122,2
20334,13825,1
20334,14465,4
20334,15733,2
20334,16445,5
20334,16659,71
20334,17054,3
20334,17551,3
20334,17926,4
20334,18127,3
20334,18189,2
20334,18672,7
20334,18929,4
20334,18977,1
20334,19034,2
20334,19146,6
20334,19229,5
20334,19249,5
20334,19463,3
20334,19549,7
20334,19589,5
20334,19608,9
20334,19756,2
20334,19842,4
20334,19951,2
20334,19954,2
20334,20047,5
20334,20103,2
20334,20162,4
20334,20182,2
20334,20269,5
20334,20471,1
20334,20535,2
20334,20584,4
20334,20694,5
20334,20749,2
20334,21045,3
20334,21225,11
20334,21318,3
20334,21562,5
20334,21632,1
20334,21703,3
20334,21769,8
20334,21808,5
20334,21862,2
20334,21899,8
20334,22218,3
20334,22261,13
20334,22677,5
20334,23098,1
20334,23112,1
20334,23497,6
20334,23590,5
20334,23878,3
20334,24118,4
20334,24187,4
20334,24268,3
20334,24401,2
20334,24800,1
20334,25267,7
20334,25511,1
20334,25636,2
20334,26147,3
20334,26393,1
20334,26730,2
20334,26915,2
20334,27471,3
20334,27566,3
20334,28003,1
20334,28044,2
20334,28871,2
20334,29183,2
20334,29216,4
20334,29391,3
20334,29598,1
20334,29859,2
20334,29873,3
20334,29986,2
20334,30041,1
20334,30207,3
20334,30883,1
20334,30938,2
20334,31257,1
20334,31784,2
20334,31964,9
20334,31988,3
20334,33185,3
20334,35632,1
20334,35680,3
20334,35838,3
20334,36717,1
20334,37431,4
20334,37613,1
20334,37925,1
20334,38360,2
20334,38542,2
20334,52559,1
20334,55627,1
20334,76637,3
20334,202892,2
20334,522405,1
20334,523921,5
20334,527694,2
20334,529031,8
20334,530085,7
20338,10001,11
20338,10074,1
20338,10082,32
20338,10091,3
20338,10106,2
20338,10146,4
20338,10202,1
20338,10252,1
20338,10283,40
20338,10297,4
20338,10325,47
20338,10494,1
20338,10580,5
20338,10584,58
20338,10778,1
20338,10879,4
20338,10923,1
20338,10925,3
20338,10957,28
20338,11017,2
20338,11108,6
20338,11118,1
20338,11133,2
20338,11177,1
20338,11250,6
20338,11303,11
20338,11397,1
20338,11435,1
20338,11507,11
20338,11630,2
20338,11677,3
20338,11727,16
20338,11826,5
20338,11883,2
20338,12041,1
20338,12184,1
20338,12215,9
20338,12419,1
20338,12444,4
20338,12628,5
20338,12798,8
20338,12857,1
20338,12870,4
20338,12951,1
20338,12984,1
20338,13111,2
20338,13264,3
20338,13794,2
20338,13825,2
20338,14036,2
20338,15414,1
20338,15861,6
20338,16263,1
20338,16445,1
20338,16459,1
20338,16723,3
20338,17767,7
20338,17908,1
20338,18977,1
20338,19454,1
20338,19951,1
20338,20282,1
20338,21548,1
20338,22309,1
20338,22975,1
20338,23929,2
20338,29563,2
20338,33037,9
20338,33474,1
20338,46221,1
20338,514764,4
20338,517426,1
20338,520188,1
20338,523921,4
20338,527699,1
20338,527704,1
20338,531583,1
20338,531983,4
20338,531985,6
20338,534040,4
20378,10070,120
20378,10148,46
20378,10502,63
20378,11219,4
20378,11300,3
20378,11370,46
20378,11943,4
20378,12130,6
20378,12391,31
20378,12458,4
20378,13697,4
20378,14368,2
20378,14373,29
20378,15198,2
20378,15508,2
20378,17837,2
20378,18020,3
20378,19686,9
20378,22184,5
20378,22259,7
20378,22959,9
20378,23741,3
20378,23775,15
20378,23852,4
20378,23930,2
20378,24742,7
20378,25003,1
20378,25817,2
20378,26740,11
20378,26963,1
20378,27730,24
20378,27967,1
20378,28082,1
20378,30707,2
20378,32657,4
20378,33416,1
20378,99043,3
20378,121558,7
20378,516361,5
20378,516362,13
20378,516363,2
20378,517465,5
20378,518450,35
20378,518681,6
20378,519141,3
20378,520903,9
20378,522472,1
20378,523317,2
20378,527684,4
20378,529578,9
20378,531863,8
20399,10001,62
20399,10082,1
20399,10106,41
20399,10117,35
20399,10146,43
20399,10283,2
20399,10297,2
20399,10480,6
20399,10584,11
20399,10887,2
20399,10923,15
20399,10995,4
20399,11137,71
20399,11378,3
20399,11440,2
20399,11677,3
20399,11826,5
20399,11887,1
20399,12110,13
20399,12215,20
20399,12237,1
20399,12255,2
20399,12395,2
20399,13122,18
20399,13794,18
20399,13825,4
20399,14106,1
20399,15414,1
20399,15733,4
20399,15815,11
20399,15861,2
20399,16128,7
20399,16138,9
20399,16459,25
20399,16475,4
20399,16628,1
20399,16659,5
20399,16930,6
20399,17054,1
20399,17065,14
20399,17266,3
20399,17284,5
20399,17364,1
20399,17548,5
20399,17668,2
20399,17860,1
20399,17908,4
20399,17939,3
20399,17987,1
20399,18127,2
20399,18745,3
20399,18977,1
20399,19260,2
20399,19420,1
20399,19454,27
20399,19543,8
20399,19550,3
20399,19794,6
20399,19951,11
20399,19954,1
20399,20282,3
20399,20338,3
20399,20471,1
20399,20542,2
20399,20588,5
20399,20673,4
20399,20808,2
20399,20917,8
20399,21151,10
20399,21165,7
20399,21225,5
20399,21287,1
20399,21313,2
20399,21336,2
20399,21548,3
20399,21804,7
20399,22034,4
20399,22194,2
20399,22309,4
20399,22328,11
20399,22847,2
20399,22966,3
20399,22975,2
20399,23392,8
20399,23792,2
20399,24118,1
20399,24338,7
20399,25584,2
20399,25641,1
20399,26112,3
20399,26147,1
20399,27194,1
20399,27704,1
20399,28945,2
20399,29563,1
20399,29859,5
20399,30803,3
20399,30883,2
20399,31262,4
20399,33474,2
20399,35598,1
20399,76637,2
20399,85544,6
20399,514764,16
20399,523921,24
20399,527408,2
20399,527690,4
20399,527694,8
20399,527699,8
20399,530085,12
20399,531983,7
20399,531985,11
20399,534040,1
20440,10010,45
20440,10017,28
20440,10030,2
20440,10074,11
20440,10136,1
20440,10145,1
20440,10147,2
20440,10173,9
20440,10197,22
20440,10228,14
20440,10257,32
20440,10259,35
20440,10263,2
20440,10361,1
20440,10373,11
20440,10417,3
20440,10609,7
20440,10728,1
20440,10936,4
20440,10992,27
20440,11118,2
20440,11125,2
20440,11219,4
20440,11472,2
20440,11599,5
20440,11895,26
20440,11927,20
20440,12032,1
20440,12242,3
20440,12275,4
20440,12824,1
20440,13600,1
20440,14091,1
20440,14168,4
20440,14888,10
20440,15018,2
20440,15068,1
20440,15597,9
20440,15994,9
20440,16459,2
20440,16475,28
20440,16482,4
20440,16809,1
20440,16904,12
20440,16917,1
20440,17270,3
20440,17375,3
20440,17478,9
20440,17556,4
20440,17653,7
20440,18340,3
20440,18478,1
20440,18907,4
20440,19187,9
20440,19454,8
20440,20006,2
20440,20572,3
20440,20859,3
20440,20967,16
20440,20976,2
20440,21026,6
20440,21342,3
20440,21392,5
20440,21721,6
20440,22292,2
20440,22557,1
20440,22584,10
20440,22772,1
20440,22922,3
20440,23202,1
20440,23446,6
20440,24523,2
20440,25003,2
20440,27624,1
20440,27829,6
20440,29417,4
20440,29469,1
20440,30194,3
20440,31308,4
20440,33137,1
20440,35262,3
20440,35616,1
20440,37896,1
20440,65991,8
20440,71157,3
20440,77614,2
20440,81112,3
20440,100485,3
20440,511914,3
20440,512121,6
20440,512705,1
20440,514956,2
20440,515900,4
20440,516909,4
20440,517426,3
20440,517752,5
20440,517819,1
20440,518544,2
20440,518730,9
20440,518983,4
20440,519389,2
20440,519413,4
20440,519650,3
20440,519931,1
20440,520449,16
20440,521693,1
20440,522472,3
20440,522711,2
20440,523564,1
20440,524162,2
20440,524753,1
20440,524899,2
20440,525958,1
20440,526031,3
20440,526286,3
20440,527690,17
20440,531898,85
20440,531899,7
20440,532839,3
20440,533129,5
20440,556303,5
20440,556817,3
20471,10001,43
20471,10146,4
20471,10173,6
20471,10283,50
20471,10297,6
20471,10584,4
20471,10887,4
20471,10923,31
20471,10957,2
20471,10995,7
20471,11017,5
20471,11133,3
20471,11137,17
20471,11405,1
20471,11677,25
20471,11727,4
20471,11826,20
20471,11883,4
20471,12041,3
20471,12215,2
20471,12275,3
20471,12395,3
20471,12444,2
20471,12507,9
20471,12628,6
20471,12870,13
20471,12951,60
20471,13111,2
20471,13122,8
20471,13648,4
20471,14112,5
20471,14465,3
20471,15414,1
20471,15424,1
20471,15665,3
20471,15815,1
20471,15861,2
20471,16445,3
20471,16659,117
20471,17860,4
20471,17926,1
20471,18672,2
20471,18929,1
20471,19034,6
20471,19146,6
20471,19229,2
20471,19249,1
20471,19454,2
20471,19549,1
20471,19589,3
20471,19608,6
20471,19634,4
20471,19756,8
20471,20047,9
20471,20103,10
20471,20162,5
20471,20182,2
20471,20269,3
20471,20334,2
20471,20399,2
20471,20535,1
20471,20694,1
20471,21045,11
20471,21287,3
20471,21313,1
20471,21318,3
20471,21562,5
20471,21703,3
20471,21769,3
20471,21808,10
20471,21862,6
20471,22218,3
20471,22261,2
20471,22677,1
20471,23112,3
20471,23497,2
20471,23590,25
20471,23878,2
20471,24118,1
20471,24187,19
20471,24268,5
20471,24401,4
20471,24800,8
20471,25253,6
20471,25316,6
20471,25497,2
20471,25511,4
20471,25584,2
20471,25636,2
20471,26147,4
20471,26393,3
20471,26915,3
20471,27471,1
20471,27566,4
20471,28003,4
20471,28044,10
20471,28741,1
20471,28871,3
20471,29014,2
20471,29287,1
20471,29391,3
20471,29859,1
20471,29873,2
20471,29986,3
20471,30041,3
20471,30207,2
20471,30480,1
20471,30883,4
20471,30938,3
20471,31257,1
20471,31964,12
20471,31988,3
20471,32507,2
20471,33185,2
20471,33396,3
20471,33439,1
20471,33474,1
20471,33694,2
20471,34110,3
20471,34681,5
20471,35632,4
20471,35680,4
20471,35838,1
20471,36717,1
20471,37431,2
20471,37613,3
20471,37925,2
20471,39620,4
20471,50287,3
20471,76637,9
20471,202892,3
20471,514764,5
20471,516980,1
20471,519772,1
20471,523921,11
20471,527694,2
20471,527699,1
20471,527704,1
20471,529031,4
20471,530085,3
20471,530850,7
20471,531583,4
20471,531985,1
20471,534040,14
20509,10091,7
20509,10109,2
20509,10115,227
20509,10173,16
20509,10184,3
20509,10228,85
20509,10257,1
20509,10323,2
20509,10364,4
20509,10417,111
20509,10494,2
20509,10580,27
20509,10667,1
20509,10728,4
20509,10778,4
20509,10780,24
20509,10783,11
20509,11018,1
20509,11118,1
20509,11133,5
20509,11252,1
20509,11303,1
20509,12156,8
20509,12275,15
20509,12395,2
20509,12628,8
20509,16904,12
20509,17066,6
20509,18116,2
20509,20143,6
20509,21342,3
20509,22620,3
20509,28160,37
20509,30511,2
20509,33037,29
20509,33335,1
20509,76637,2
20509,113085,1
20509,133366,2
20509,512673,2
20509,514293,1
20509,524375,1
20509,524756,3
20509,525266,3
20509,529200,10
20509,532839,26
20509,555227,1
20509,570458,15
20535,10001,37
20535,10100,1
20535,10283,34
20535,10297,14
20535,10584,2
20535,10867,6
20535,10887,2
20535,10923,10
20535,10995,11
20535,11017,1
20535,11137,18
20535,11677,19
20535,11727,2
20535,11826,24
20535,11883,2
20535,12041,5
20535,12275,1
20535,12507,6
20535,12870,18
20535,12951,67
20535,13111,1
20535,13122,5
20535,13648,1
20535,14465,3
20535,15414,1
20535,16445,3
20535,16659,78
20535,16930,1
20535,17551,8
20535,17860,5
20535,18672,9
20535,18929,3
20535,19034,4
20535,19146,9
20535,19229,10
20535,19249,3
20535,19463,2
20535,19549,3
20535,19589,8
20535,19608,14
20535,19634,5
20535,19756,3
20535,19842,4
20535,20047,7
20535,20103,2
20535,20162,7
20535,20269,8
20535,20334,1
20535,20471,4
20535,20584,7
20535,20694,5
20535,20749,4
20535,21045,2
20535,21151,1
20535,21318,3
20535,21562,11
20535,21703,4
20535,21769,2
20535,21808,6
20535,21862,9
20535,21899,4
20535,22218,4
20535,22261,4
20535,22677,3
20535,23112,1
20535,23497,4
20535,23590,7
20535,23878,2
20535,24118,7
20535,24187,10
20535,24268,3
20535,24401,3
20535,24800,1
20535,25253,7
20535,25316,3
20535,25497,2
20535,25636,3
20535,26147,5
20535,26393,4
20535,26730,8
20535,26915,5
20535,27471,3
20535,27566,1
20535,28003,8
20535,28044,3
20535,28741,4
20535,28871,5
20535,29014,2
20535,29216,1
20535,29287,1
20535,29391,3
20535,29523,2
20535,29598,1
20535,29873,5
20535,29986,2
20535,30041,2
20535,30207,3
20535,30883,5
20535,30938,5
20535,31257,3
20535,31784,2
20535,31964,6
20535,31976,2
20535,31988,1
20535,33185,5
20535,33396,2
20535,34110,1
20535,35632,1
20535,35680,1
20535,35838,7
20535,35889,2
20535,37431,3
20535,38542,1
20535,39620,4
20535,50287,4
20535,52559,3
20535,55627,1
20535,76637,1
20535,202892,9
20535,523921,9
20535,527694,1
20535,529031,3
20535,530085,3
20535,534040,2
20542,10001,47
20542,10082,3
20542,10106,29
20542,10117,37
20542,10146,34
20542,10283,3
20542,10297,3
20542,10386,1
20542,10432,2
20542,10480,6
20542,10584,6
20542,10887,6
20542,10923,6
20542,10995,1
20542,11102,2
20542,11137,94
20542,11303,1
20542,11378,2
20542,11397,2
20542,11579,5
20542,11677,3
20542,11826,6
20542,12110,8
20542,12184,1
20542,12215,22
20542,12255,1
20542,12395,5
20542,12419,1
20542,13122,4
20542,13794,22
20542,13825,6
20542,14106,2
20542,15414,2
20542,15665,1
20542,15733,4
20542,15815,11
20542,16128,10
20542,16459,35
20542,16475,2
20542,16628,3
20542,16659,3
20542,16723,2
20542,16930,10
20542,17065,9
20542,17266,6
20542,17284,6
20542,17364,3
20542,17404,1
20542,17668,1
20542,17860,1
20542,17908,7
20542,17926,1
20542,17939,2
20542,17987,3
20542,18127,6
20542,18189,1
20542,19260,2
20542,19420,2
20542,19454,32
20542,19543,5
20542,19550,2
20542,19634,3
20542,19794,7
20542,19924,1
20542,19951,15
20542,19954,5
20542,20016,3
20542,20338,3
20542,20399,2
20542,20584,1
20542,20588,2
20542,20673,1
20542,20917,1
20542,21151,5
20542,21165,4
20542,21225,2
20542,21313,1
20542,21336,2
20542,21548,2
20542,21641,2
20542,21804,4
20542,21899,1
20542,22034,4
20542,22194,3
20542,22309,2
20542,22677,1
20542,22847,7
20542,22975,1
20542,23098,4
20542,23392,2
20542,23497,1
20542,24211,1
20542,24338,2
20542,25584,5
20542,26112,5
20542,26147,1
20542,27194,1
20542,27620,1
20542,29563,3
20542,29859,2
20542,30480,2
20542,30803,3
20542,31262,9
20542,31784,4
20542,36717,1
20542,38065,1
20542,76637,3
20542,85544,9
20542,513691,3
20542,514764,18
20542,523921,13
20542,527408,1
20542,527694,8
20542,527699,2
20542,529031,1
20542,530085,2
20542,531983,5
20542,531985,15
20542,534040,7
20572,10010,55
20572,10017,32
20572,10074,28
20572,10145,13
20572,10147,11
20572,10173,2
20572,10197,59
20572,10228,7
20572,10251,3
20572,10257,22
20572,10259,9
20572,10263,1
20572,10361,2
20572,10373,27
20572,10407,2
20572,10417,1
20572,10573,1
20572,10609,3
20572,10936,7
20572,10992,14
20572,11102,4
20572,11118,4
20572,11154,2
20572,11219,1
20572,11599,3
20572,11895,16
20572,11927,7
20572,12032,5
20572,12242,2
20572,12275,2
20572,12349,2
20572,12395,6
20572,12824,6
20572,13122,2
20572,13600,3
20572,14091,4
20572,14168,7
20572,14888,4
20572,15068,7
20572,15261,4
20572,15597,4
20572,15994,5
20572,16459,5
20572,16475,18
20572,16482,4
20572,16904,11
20572,16917,1
20572,17340,2
20572,17478,4
20572,17608,2
20572,17653,9
20572,17939,2
20572,18432,1
20572,18478,5
20572,18900,1
20572,19187,10
20572,19454,8
20572,20143,1
20572,20329,1
20572,20859,6
20572,20967,2
20572,20976,4
20572,21026,7
20572,21342,4
20572,21392,5
20572,21721,1
20572,22584,6
20572,22772,2
20572,22922,4
20572,23202,7
20572,23226,3
20572,23446,6
20572,23852,1
20572,24523,3
20572,24840,1
20572,26740,5
20572,27023,1
20572,27194,2
20572,27829,2
20572,29514,2
20572,30194,3
20572,31301,4
20572,31308,4
20572,31429,4
20572,33137,3
20572,34845,2
20572,35616,2
20572,65991,3
20572,69677,1
20572,100485,1
20572,111787,1
20572,112292,1
20572,511914,3
20572,512121,7
20572,512705,6
20572,514481,1
20572,514508,1
20572,514956,1
20572,515476,4
20572,515900,1
20572,516909,4
20572,517752,2
20572,518016,1
20572,518544,2
20572,518730,2
20572,518983,8
20572,519389,8
20572,519413,1
20572,519650,5
20572,519931,3
20572,519975,1
20572,520449,1
20572,521627,2
20572,521693,1
20572,522472,6
20572,522711,2
20572,523564,3
20572,524162,1
20572,524753,1
20572,524899,2
20572,526031,15
20572,526286,5
20572,527690,13
20572,530029,1
20572,531898,72
20572,531899,12
20572,531900,1
20572,532254,4
20572,532839,2
20572,533129,5
20572,535341,8
20572,556303,2
20572,556817,3
20584,10001,8
20584,10146,1
20584,10283,25
20584,10297,18
20584,10432,3
20584,10584,5
